date,metric,label,period_type,unit,bank,value
2000-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,130.22
2000-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,131.57
2000-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,142.88
2000-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,136.8
2001-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,135.26
2001-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,141.21
2001-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,142.98
2001-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,168.44
2002-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,140.28
2002-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,123.75
2002-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,121.88
2002-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,137.3
2003-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,113.03
2003-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,105.39
2003-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,97.88000000000002
2003-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,88.64
2004-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,46.8
2004-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,167.08771929824562
2004-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,125.3157894736842
2004-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,91.71
2005-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,80.44
2005-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,155.78
2005-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,193.93
2005-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,80.76
2006-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,98.51
2006-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,114.37
2006-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BICH,85.78
1999-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,452.28
2000-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,680.76
2000-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,738.55
2000-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,732.5066162570888
2000-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,901.84
2001-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1121.6
2001-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1210.33
2001-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1274.1757719714965
2001-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1441.31
2002-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1360.18
2002-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1234.41
2002-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1290.161797752809
2002-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1111.6
2003-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1299.49
2003-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1579.84
2003-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1710.313833992095
2003-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,2109.6
2004-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,684.1
2004-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,2256.061684460261
2004-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1692.0462633451957
2004-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,890.32
2005-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,999.77
2005-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,988.21
2005-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1235.97
2005-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,1965.85
2006-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,2090.24
2006-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,2162.81
2006-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,2253.22
2006-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.4697
2007-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.5205
2007-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.5794
2007-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.7261
2007-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.69
2008-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.7889
2008-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.7814
2008-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.8044
2008-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.7722
2009-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.7313
2009-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.7502
2009-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.7732781365930468
2009-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6814167424804747
2010-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.821189035699685
2010-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.7558508380211268
2010-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.704858858419123
2010-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.5902755197315519
2011-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6031095936826694
2011-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6632405398754874
2011-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.7300181126932308
2011-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.7209443824671359
2012-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.636179061548693
2012-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6183155157935144
2012-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6594638064852946
2012-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6968406297281003
2013-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6650702236273768
2013-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6408866754833173
2013-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6638553044944727
2013-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6317138116692779
2014-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6651584146224413
2014-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6413962516559648
2014-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6765288207359405
2014-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.5928352406662976
2015-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.5878158441396769
2015-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6059267257430223
2015-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.685613695495322
2015-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.5645988110995682
2016-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.5530457336337286
2016-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.5567950208262309
2016-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.5913411826168897
2016-12-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6436474709812053
2017-03-31,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6185354179848418
2017-06-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6271738078016506
2017-09-30,cost_to_income_c,Cost-to-Income (cumulative),cumul,ratio,BNC,0.6065613951815964
